campaign_name,impressions,clicks,spend,date_start,dma
Video Retargeting | US | 4.4.22,2,0,0.07,4/28/22,Dayton
Video Retargeting | US | 4.4.22,47,0,0.38,4/28/22,Denver
Video Retargeting | US | 4.4.22,2,0,0.02,4/28/22,Des Moines-Ames
Video Retargeting | US | 4.4.22,204,0,2.27,4/28/22,Detroit
Video Retargeting | US | 4.4.22,1,0,0.02,4/28/22,Duluth-Superior
Video Retargeting | US | 4.4.22,4,0,0.03,4/28/22,El Paso (Las Cruces)
Video Retargeting | US | 4.4.22,3,0,0.01,4/28/22,Elmira (Corning)
Video Retargeting | US | 4.4.22,65,0,0.6,4/28/22,Erie
Video Retargeting | US | 4.4.22,39,1,0.41,4/28/22,Fargo-Valley City
Video Retargeting | US | 4.4.22,8,0,0.08,4/28/22,Ft. Myers-Naples
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Ft. Wayne
Video Retargeting | US | 4.4.22,175,1,1.93,4/28/22,Grand Rapids-Kalmzoo-B.Crk
Video Retargeting | US | 4.4.22,23,0,0.16,4/28/22,Green Bay-Appleton
Video Retargeting | US | 4.4.22,3,0,0.04,4/28/22,Greensboro-H.Point-W.Salem
Video Retargeting | US | 4.4.22,7,0,0.06,4/28/22,Greenville-N.Bern-Washngtn
Video Retargeting | US | 4.4.22,6,0,0.05,4/28/22,Greenvll-Spart-Ashevll-And
Video Retargeting | US | 4.4.22,5,0,0.03,4/28/22,Harrisburg-Lncstr-Leb-York
Video Retargeting | US | 4.4.22,2,0,0.02,4/28/22,Honolulu
Video Retargeting | US | 4.4.22,36,0,0.33,4/28/22,Houston
Video Retargeting | US | 4.4.22,218,0,2.54,4/28/22,Indianapolis
Video Retargeting | US | 4.4.22,100,0,1.06,4/28/22,Jacksonville
Video Retargeting | US | 4.4.22,12,1,0.08,4/28/22,Kansas City
Video Retargeting | US | 4.4.22,7,0,0.07,4/28/22,La Crosse-Eau Claire
Video Retargeting | US | 4.4.22,2,0,0.01,4/28/22,Lansing
Video Retargeting | US | 4.4.22,12,0,0.17,4/28/22,Las Vegas
Video Retargeting | US | 4.4.22,3,0,0.01,4/28/22,Little Rock-Pine Bluff
Video Retargeting | US | 4.4.22,8,0,0.08,4/28/22,Los Angeles
Video Retargeting | US | 4.4.22,3,0,0.02,4/28/22,Louisville
Video Retargeting | US | 4.4.22,2,0,0.04,4/28/22,Macon
Video Retargeting | US | 4.4.22,31,0,0.36,4/28/22,Madison
Video Retargeting | US | 4.4.22,3,0,0.02,4/28/22,Mankato
Video Retargeting | US | 4.4.22,1,0,0.0,4/28/22,Meridian
Video Retargeting | US | 4.4.22,6,0,0.02,4/28/22,Miami-Ft. Lauderdale
Video Retargeting | US | 4.4.22,202,0,2.0,4/28/22,Milwaukee
Video Retargeting | US | 4.4.22,1089,2,11.01,4/28/22,Minneapolis-St. Paul
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Minot-Bsmrck-Dcknsn(Wlstn)
Video Retargeting | US | 4.4.22,4,0,0.16,4/28/22,Missoula
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Mobile-Pensacola (Ft Walt)
Video Retargeting | US | 4.4.22,3,0,0.01,4/28/22,Monterey-Salinas
Video Retargeting | US | 4.4.22,1,0,0.0,4/28/22,Myrtle Beach-Florence
Video Retargeting | US | 4.4.22,37,1,0.46,4/28/22,Nashville
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,New Orleans
Video Retargeting | US | 4.4.22,90,1,0.92,4/28/22,New York
Video Retargeting | US | 4.4.22,2,0,0.02,4/28/22,Norfolk-Portsmth-Newpt Nws
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Oklahoma City
Video Retargeting | US | 4.4.22,48,1,0.71,4/28/22,Orlando-Daytona Bch-Melbrn
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Palm Springs
Video Retargeting | US | 4.4.22,33,1,0.38,4/28/22,Philadelphia
Video Retargeting | US | 4.4.22,16,0,0.19,4/28/22,Phoenix (Prescott)
Video Retargeting | US | 4.4.22,30,0,0.38,4/28/22,Pittsburgh
Video Retargeting | US | 4.4.22,2,0,0.02,4/28/22,"Portland, OR"
Video Retargeting | US | 4.4.22,45,0,0.44,4/28/22,Providence-New Bedford
Video Retargeting | US | 4.4.22,101,0,1.13,4/28/22,Raleigh-Durham (Fayetvlle)
Video Retargeting | US | 4.4.22,3,0,0.02,4/28/22,Richmond-Petersburg
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Rochester-Mason City-Austin
Video Retargeting | US | 4.4.22,308,3,2.96,4/28/22,"Rochester, NY"
Video Retargeting | US | 4.4.22,1,0,0.0,4/28/22,Rockford
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Sacramnto-Stkton-Modesto
Video Retargeting | US | 4.4.22,9,0,0.11,4/28/22,Salt Lake City
Video Retargeting | US | 4.4.22,2,0,0.01,4/28/22,San Angelo
Video Retargeting | US | 4.4.22,8,0,0.1,4/28/22,San Antonio
Video Retargeting | US | 4.4.22,7,0,0.06,4/28/22,San Diego
Video Retargeting | US | 4.4.22,20,0,0.19,4/28/22,San Francisco-Oak-San Jose
Video Retargeting | US | 4.4.22,5,0,0.04,4/28/22,Savannah
Video Retargeting | US | 4.4.22,3,0,0.03,4/28/22,Seattle-Tacoma
Video Retargeting | US | 4.4.22,1,0,0.0,4/28/22,Sherman-Ada
Video Retargeting | US | 4.4.22,2,0,0.04,4/28/22,Sioux City
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Spokane
Video Retargeting | US | 4.4.22,5,0,0.04,4/28/22,St. Louis
Video Retargeting | US | 4.4.22,958,1,9.56,4/28/22,Syracuse
Video Retargeting | US | 4.4.22,65,1,0.78,4/28/22,Tampa-St. Pete (Sarasota)
Video Retargeting | US | 4.4.22,3,0,0.02,4/28/22,Toledo
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Traverse City-Cadillac
Video Retargeting | US | 4.4.22,2,0,0.01,4/28/22,Tulsa
Video Retargeting | US | 4.4.22,60,0,0.41,4/28/22,Unknown
Video Retargeting | US | 4.4.22,11,0,0.07,4/28/22,Utica
Video Retargeting | US | 4.4.22,22,0,0.19,4/28/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 4.4.22,2,0,0.01,4/28/22,Wausau-Rhinelander
Video Retargeting | US | 4.4.22,8,0,0.05,4/28/22,West Palm Beach-Ft. Pierce
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Wichita Falls & Lawton
Video Retargeting | US | 4.4.22,3,0,0.02,4/28/22,Wilkes Barre-Scranton-Hztn
Video Retargeting | US | 4.4.22,1,0,0.01,4/28/22,Wilmington
Video Retargeting | US | 4.4.22,9,0,0.08,4/28/22,Youngstown
Prospecting | new markets | 4.11.22,745,55,6.82,4/27/22,Atlanta
Prospecting | new markets | 4.11.22,74,10,0.56,4/27/22,Baltimore
Prospecting | new markets | 4.11.22,132,14,1.19,4/27/22,Baton Rouge
Prospecting | new markets | 4.11.22,832,75,7.55,4/27/22,Boston (Manchester)
Prospecting | new markets | 4.11.22,417,40,3.47,4/27/22,Buffalo
Prospecting | new markets | 4.11.22,104,13,1.13,4/27/22,"Charleston, SC"
Prospecting | new markets | 4.11.22,1780,136,16.73,4/27/22,Chicago
Prospecting | new markets | 4.11.22,388,39,3.65,4/27/22,Cincinnati
Prospecting | new markets | 4.11.22,429,45,4.11,4/27/22,Cleveland-Akron (Canton)
Prospecting | new markets | 4.11.22,138,24,1.34,4/27/22,"Columbus, OH"
Prospecting | new markets | 4.11.22,435,38,4.03,4/27/22,Dallas-Ft. Worth
Prospecting | new markets | 4.11.22,147,9,1.12,4/27/22,Des Moines-Ames
Prospecting | new markets | 4.11.22,211,25,1.89,4/27/22,Detroit
Prospecting | new markets | 4.11.22,50,7,0.49,4/27/22,Grand Rapids-Kalmzoo-B.Crk
Prospecting | new markets | 4.11.22,31,5,0.3,4/27/22,Greensboro-H.Point-W.Salem
Prospecting | new markets | 4.11.22,18,2,0.15,4/27/22,Hartford & New Haven
Prospecting | new markets | 4.11.22,548,41,5.28,4/27/22,Houston
Prospecting | new markets | 4.11.22,718,64,5.84,4/27/22,Indianapolis
Prospecting | new markets | 4.11.22,48,5,0.52,4/27/22,Jacksonville
Prospecting | new markets | 4.11.22,366,34,3.74,4/27/22,Kansas City
Prospecting | new markets | 4.11.22,425,35,3.47,4/27/22,Louisville
Prospecting | new markets | 4.11.22,70,7,0.62,4/27/22,Madison
Prospecting | new markets | 4.11.22,205,12,1.88,4/27/22,Miami-Ft. Lauderdale
Prospecting | new markets | 4.11.22,540,56,5.09,4/27/22,Milwaukee
Prospecting | new markets | 4.11.22,577,57,5.4,4/27/22,Minneapolis-St. Paul
Prospecting | new markets | 4.11.22,224,21,2.02,4/27/22,New Orleans
Prospecting | new markets | 4.11.22,911,83,8.53,4/27/22,New York
Prospecting | new markets | 4.11.22,103,20,0.98,4/27/22,Omaha
Prospecting | new markets | 4.11.22,45,3,0.43,4/27/22,Orlando-Daytona Bch-Melbrn
Prospecting | new markets | 4.11.22,569,49,5.37,4/27/22,"Portland, OR"
Prospecting | new markets | 4.11.22,26,4,0.23,4/27/22,Providence-New Bedford
Prospecting | new markets | 4.11.22,148,12,1.4,4/27/22,Raleigh-Durham (Fayetvlle)
Prospecting | new markets | 4.11.22,173,9,1.5,4/27/22,Richmond-Petersburg
Prospecting | new markets | 4.11.22,211,14,1.78,4/27/22,"Rochester, NY"
Prospecting | new markets | 4.11.22,294,20,3.06,4/27/22,San Antonio
Prospecting | new markets | 4.11.22,123,17,1.0,4/27/22,Spokane
Prospecting | new markets | 4.11.22,14,2,0.14,4/27/22,Springfield-Holyoke
Prospecting | new markets | 4.11.22,389,17,3.25,4/27/22,St. Louis
Prospecting | new markets | 4.11.22,40,4,0.35,4/27/22,Tampa-St. Pete (Sarasota)
Prospecting | new markets | 4.11.22,56,8,0.58,4/27/22,Unknown
Prospecting | new markets | 4.11.22,1114,88,9.65,4/27/22,"Washington, DC (Hagrstwn)"
Prospecting | new markets | 4.11.22,56,5,0.48,4/27/22,Wilkes Barre-Scranton-Hztn
Video Retargeting | US | 4.4.22,69,0,0.9,4/27/22,Albany-Schenectady-Troy
Video Retargeting | US | 4.4.22,83,0,1.15,4/27/22,Atlanta
Video Retargeting | US | 4.4.22,10,0,0.06,4/27/22,Austin
Video Retargeting | US | 4.4.22,8,0,0.12,4/27/22,Baltimore
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Bangor
Video Retargeting | US | 4.4.22,2,0,0.0,4/27/22,Billings
Video Retargeting | US | 4.4.22,47,0,0.56,4/27/22,Binghamton
Video Retargeting | US | 4.4.22,3,0,0.06,4/27/22,Birmingham (Ann And Tusc)
Video Retargeting | US | 4.4.22,5,0,0.04,4/27/22,Boise
Video Retargeting | US | 4.4.22,553,0,6.44,4/27/22,Boston (Manchester)
Video Retargeting | US | 4.4.22,123,1,1.28,4/27/22,Buffalo
Video Retargeting | US | 4.4.22,10,0,0.1,4/27/22,Burlington-Plattsburgh
Video Retargeting | US | 4.4.22,1,0,0.0,4/27/22,Cedar Rapids-Wtrlo-Iwc&Dub
Video Retargeting | US | 4.4.22,7,0,0.04,4/27/22,"Charleston, SC"
Video Retargeting | US | 4.4.22,34,0,0.49,4/27/22,Charlotte
Video Retargeting | US | 4.4.22,477,2,5.59,4/27/22,Chicago
Video Retargeting | US | 4.4.22,39,0,0.33,4/27/22,Cincinnati
Video Retargeting | US | 4.4.22,775,2,9.65,4/27/22,Cleveland-Akron (Canton)
Video Retargeting | US | 4.4.22,2,0,0.03,4/27/22,Columbus-Tupelo-W Pnt-Hstn
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,"Columbus, GA (Opelika, Al)"
Video Retargeting | US | 4.4.22,54,0,0.48,4/27/22,"Columbus, OH"
Video Retargeting | US | 4.4.22,10,0,0.12,4/27/22,Corpus Christi
Video Retargeting | US | 4.4.22,26,0,0.43,4/27/22,Dallas-Ft. Worth
Video Retargeting | US | 4.4.22,6,0,0.18,4/27/22,Dayton
Video Retargeting | US | 4.4.22,42,0,0.45,4/27/22,Denver
Video Retargeting | US | 4.4.22,233,0,2.72,4/27/22,Detroit
Video Retargeting | US | 4.4.22,2,0,0.02,4/27/22,Duluth-Superior
Video Retargeting | US | 4.4.22,3,0,0.01,4/27/22,El Paso (Las Cruces)
Video Retargeting | US | 4.4.22,3,0,0.02,4/27/22,Elmira (Corning)
Video Retargeting | US | 4.4.22,51,0,0.56,4/27/22,Erie
Video Retargeting | US | 4.4.22,28,0,0.38,4/27/22,Fargo-Valley City
Video Retargeting | US | 4.4.22,3,0,0.04,4/27/22,Ft. Myers-Naples
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Ft. Smith-Fay-Sprngdl-Rgrs
Video Retargeting | US | 4.4.22,5,0,0.05,4/27/22,Ft. Wayne
Video Retargeting | US | 4.4.22,1,0,0.03,4/27/22,Gainesville
Video Retargeting | US | 4.4.22,130,0,1.82,4/27/22,Grand Rapids-Kalmzoo-B.Crk
Video Retargeting | US | 4.4.22,26,0,0.21,4/27/22,Green Bay-Appleton
Video Retargeting | US | 4.4.22,7,0,0.06,4/27/22,Greensboro-H.Point-W.Salem
Video Retargeting | US | 4.4.22,4,0,0.03,4/27/22,Greenville-N.Bern-Washngtn
Video Retargeting | US | 4.4.22,3,0,0.0,4/27/22,Greenvll-Spart-Ashevll-And
Video Retargeting | US | 4.4.22,4,0,0.03,4/27/22,Harrisburg-Lncstr-Leb-York
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Honolulu
Video Retargeting | US | 4.4.22,25,1,0.26,4/27/22,Houston
Video Retargeting | US | 4.4.22,221,1,3.03,4/27/22,Indianapolis
Video Retargeting | US | 4.4.22,115,0,1.13,4/27/22,Jacksonville
Video Retargeting | US | 4.4.22,2,0,0.01,4/27/22,Johnstown-Altoona-St Colge
Video Retargeting | US | 4.4.22,12,0,0.11,4/27/22,Kansas City
Video Retargeting | US | 4.4.22,6,0,0.05,4/27/22,La Crosse-Eau Claire
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Lansing
Video Retargeting | US | 4.4.22,17,0,0.48,4/27/22,Las Vegas
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Little Rock-Pine Bluff
Video Retargeting | US | 4.4.22,5,0,0.07,4/27/22,Los Angeles
Video Retargeting | US | 4.4.22,4,0,0.04,4/27/22,Louisville
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Lubbock
Video Retargeting | US | 4.4.22,1,0,0.02,4/27/22,Macon
Video Retargeting | US | 4.4.22,25,0,0.35,4/27/22,Madison
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Mankato
Video Retargeting | US | 4.4.22,4,0,0.01,4/27/22,Miami-Ft. Lauderdale
Video Retargeting | US | 4.4.22,181,1,2.43,4/27/22,Milwaukee
Video Retargeting | US | 4.4.22,1030,4,11.87,4/27/22,Minneapolis-St. Paul
Video Retargeting | US | 4.4.22,3,0,0.03,4/27/22,Minot-Bsmrck-Dcknsn(Wlstn)
Video Retargeting | US | 4.4.22,3,0,0.14,4/27/22,Missoula
Video Retargeting | US | 4.4.22,3,0,0.02,4/27/22,Monterey-Salinas
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Myrtle Beach-Florence
Video Retargeting | US | 4.4.22,26,0,0.22,4/27/22,Nashville
Video Retargeting | US | 4.4.22,4,0,0.05,4/27/22,New Orleans
Video Retargeting | US | 4.4.22,71,0,0.65,4/27/22,New York
Video Retargeting | US | 4.4.22,1,0,0.02,4/27/22,Norfolk-Portsmth-Newpt Nws
Video Retargeting | US | 4.4.22,2,0,0.02,4/27/22,Oklahoma City
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Omaha
Video Retargeting | US | 4.4.22,73,0,0.81,4/27/22,Orlando-Daytona Bch-Melbrn
Video Retargeting | US | 4.4.22,1,0,0.02,4/27/22,Palm Springs
Video Retargeting | US | 4.4.22,28,0,0.33,4/27/22,Philadelphia
Video Retargeting | US | 4.4.22,8,0,0.12,4/27/22,Phoenix (Prescott)
Video Retargeting | US | 4.4.22,37,0,0.61,4/27/22,Pittsburgh
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,"Portland, OR"
Video Retargeting | US | 4.4.22,25,0,0.22,4/27/22,Providence-New Bedford
Video Retargeting | US | 4.4.22,111,0,1.27,4/27/22,Raleigh-Durham (Fayetvlle)
Video Retargeting | US | 4.4.22,3,0,0.02,4/27/22,Richmond-Petersburg
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Rochester-Mason City-Austin
Video Retargeting | US | 4.4.22,300,1,3.32,4/27/22,"Rochester, NY"
Video Retargeting | US | 4.4.22,6,0,0.07,4/27/22,Salt Lake City
Video Retargeting | US | 4.4.22,9,0,0.08,4/27/22,San Antonio
Video Retargeting | US | 4.4.22,16,0,0.12,4/27/22,San Francisco-Oak-San Jose
Video Retargeting | US | 4.4.22,3,0,0.05,4/27/22,Savannah
Video Retargeting | US | 4.4.22,4,0,0.02,4/27/22,Sherman-Ada
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,South Bend-Elkhart
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Spokane
Video Retargeting | US | 4.4.22,6,0,0.05,4/27/22,St. Louis
Video Retargeting | US | 4.4.22,870,1,9.42,4/27/22,Syracuse
Video Retargeting | US | 4.4.22,75,1,0.73,4/27/22,Tampa-St. Pete (Sarasota)
Video Retargeting | US | 4.4.22,1,0,0.03,4/27/22,Toledo
Video Retargeting | US | 4.4.22,2,0,0.03,4/27/22,Traverse City-Cadillac
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,"Tri-Cities, TN-VA"
Video Retargeting | US | 4.4.22,3,0,0.02,4/27/22,Tulsa
Video Retargeting | US | 4.4.22,30,0,0.28,4/27/22,Unknown
Video Retargeting | US | 4.4.22,6,0,0.1,4/27/22,Utica
Video Retargeting | US | 4.4.22,8,0,0.1,4/27/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Watertown
Video Retargeting | US | 4.4.22,1,0,0.01,4/27/22,Wausau-Rhinelander
Video Retargeting | US | 4.4.22,12,0,0.14,4/27/22,West Palm Beach-Ft. Pierce
Video Retargeting | US | 4.4.22,5,0,0.06,4/27/22,Wilkes Barre-Scranton-Hztn
Video Retargeting | US | 4.4.22,1,0,0.0,4/27/22,Wilmington
Video Retargeting | US | 4.4.22,6,0,0.06,4/27/22,Yakima-Pasco-Rchlnd-Knnwck
Video Retargeting | US | 4.4.22,5,0,0.04,4/27/22,Youngstown
Prospecting | new markets | 4.11.22,1829,117,17.52,4/26/22,Atlanta
Prospecting | new markets | 4.11.22,327,23,2.92,4/26/22,Baton Rouge
Prospecting | new markets | 4.11.22,1851,121,17.21,4/26/22,Boston (Manchester)
Prospecting | new markets | 4.11.22,783,57,6.42,4/26/22,Buffalo
Prospecting | new markets | 4.11.22,229,12,2.35,4/26/22,"Charleston, SC"
Prospecting | new markets | 4.11.22,5055,348,48.65,4/26/22,Chicago
Prospecting | new markets | 4.11.22,775,65,7.16,4/26/22,Cincinnati
Prospecting | new markets | 4.11.22,747,70,6.58,4/26/22,Cleveland-Akron (Canton)
Prospecting | new markets | 4.11.22,945,64,10.1,4/26/22,Dallas-Ft. Worth
Prospecting | new markets | 4.11.22,281,18,2.6,4/26/22,Des Moines-Ames
Prospecting | new markets | 4.11.22,28,2,0.18,4/26/22,Hartford & New Haven
Prospecting | new markets | 4.11.22,1097,85,11.61,4/26/22,Houston
Prospecting | new markets | 4.11.22,1528,111,13.79,4/26/22,Indianapolis
Prospecting | new markets | 4.11.22,667,68,6.37,4/26/22,Kansas City
Prospecting | new markets | 4.11.22,917,60,7.78,4/26/22,Louisville
Prospecting | new markets | 4.11.22,516,33,6.08,4/26/22,Miami-Ft. Lauderdale
Prospecting | new markets | 4.11.22,1263,111,11.72,4/26/22,Milwaukee
Prospecting | new markets | 4.11.22,1301,115,12.55,4/26/22,Minneapolis-St. Paul
Prospecting | new markets | 4.11.22,573,42,5.24,4/26/22,New Orleans
Prospecting | new markets | 4.11.22,1827,106,20.3,4/26/22,New York
Prospecting | new markets | 4.11.22,1118,96,10.44,4/26/22,"Portland, OR"
Prospecting | new markets | 4.11.22,57,3,0.42,4/26/22,Providence-New Bedford
Prospecting | new markets | 4.11.22,346,27,3.72,4/26/22,Raleigh-Durham (Fayetvlle)
Prospecting | new markets | 4.11.22,519,20,5.02,4/26/22,Richmond-Petersburg
Prospecting | new markets | 4.11.22,457,42,3.73,4/26/22,"Rochester, NY"
Prospecting | new markets | 4.11.22,621,35,5.96,4/26/22,San Antonio
Prospecting | new markets | 4.11.22,13,1,0.13,4/26/22,Springfield-Holyoke
Prospecting | new markets | 4.11.22,816,64,7.18,4/26/22,St. Louis
Prospecting | new markets | 4.11.22,76,10,0.97,4/26/22,Unknown
Prospecting | new markets | 4.11.22,2891,198,28.15,4/26/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 4.4.22,82,0,1.16,4/26/22,Albany-Schenectady-Troy
Video Retargeting | US | 4.4.22,83,0,1.07,4/26/22,Atlanta
Video Retargeting | US | 4.4.22,2,0,0.02,4/26/22,Augusta-Aiken
Video Retargeting | US | 4.4.22,13,0,0.1,4/26/22,Austin
Video Retargeting | US | 4.4.22,7,0,0.06,4/26/22,Baltimore
Video Retargeting | US | 4.4.22,2,0,0.0,4/26/22,Billings
Video Retargeting | US | 4.4.22,43,0,0.43,4/26/22,Binghamton
Video Retargeting | US | 4.4.22,4,0,0.03,4/26/22,Birmingham (Ann And Tusc)
Video Retargeting | US | 4.4.22,546,3,5.47,4/26/22,Boston (Manchester)
Video Retargeting | US | 4.4.22,2,0,0.04,4/26/22,Bowling Green
Video Retargeting | US | 4.4.22,122,2,1.39,4/26/22,Buffalo
Video Retargeting | US | 4.4.22,8,0,0.11,4/26/22,Burlington-Plattsburgh
Video Retargeting | US | 4.4.22,1,0,0.01,4/26/22,Cedar Rapids-Wtrlo-Iwc&Dub
Video Retargeting | US | 4.4.22,7,0,0.04,4/26/22,"Charleston, SC"
Video Retargeting | US | 4.4.22,40,0,0.59,4/26/22,Charlotte
Video Retargeting | US | 4.4.22,532,2,6.38,4/26/22,Chicago
Video Retargeting | US | 4.4.22,19,0,0.18,4/26/22,Cincinnati
Video Retargeting | US | 4.4.22,879,1,9.49,4/26/22,Cleveland-Akron (Canton)
Video Retargeting | US | 4.4.22,1,0,0.01,4/26/22,"Columbus, GA (Opelika, Al)"
Video Retargeting | US | 4.4.22,80,1,0.72,4/26/22,"Columbus, OH"
Video Retargeting | US | 4.4.22,9,0,0.11,4/26/22,Corpus Christi
Video Retargeting | US | 4.4.22,32,0,0.37,4/26/22,Dallas-Ft. Worth
Video Retargeting | US | 4.4.22,5,0,0.12,4/26/22,Dayton
Video Retargeting | US | 4.4.22,38,0,0.47,4/26/22,Denver
Video Retargeting | US | 4.4.22,2,0,0.01,4/26/22,Des Moines-Ames
Video Retargeting | US | 4.4.22,198,0,2.2,4/26/22,Detroit
Video Retargeting | US | 4.4.22,4,0,0.04,4/26/22,Duluth-Superior
Video Retargeting | US | 4.4.22,3,0,0.01,4/26/22,El Paso (Las Cruces)
Video Retargeting | US | 4.4.22,3,0,0.03,4/26/22,Elmira (Corning)
Video Retargeting | US | 4.4.22,70,0,0.58,4/26/22,Erie
Video Retargeting | US | 4.4.22,35,0,0.34,4/26/22,Fargo-Valley City
Video Retargeting | US | 4.4.22,2,0,0.01,4/26/22,Flint-Saginaw-Bay City
Video Retargeting | US | 4.4.22,1,0,0.01,4/26/22,Fresno-Visalia
Video Retargeting | US | 4.4.22,5,0,0.06,4/26/22,Ft. Myers-Naples
Video Retargeting | US | 4.4.22,3,0,0.03,4/26/22,Ft. Wayne
Video Retargeting | US | 4.4.22,1,0,0.01,4/26/22,Gainesville
Video Retargeting | US | 4.4.22,159,0,1.72,4/26/22,Grand Rapids-Kalmzoo-B.Crk
Video Retargeting | US | 4.4.22,16,0,0.14,4/26/22,Green Bay-Appleton
Video Retargeting | US | 4.4.22,4,0,0.03,4/26/22,Greensboro-H.Point-W.Salem
Video Retargeting | US | 4.4.22,7,0,0.05,4/26/22,Greenville-N.Bern-Washngtn
Video Retargeting | US | 4.4.22,7,0,0.04,4/26/22,Greenvll-Spart-Ashevll-And
Video Retargeting | US | 4.4.22,2,0,0.03,4/26/22,Harrisburg-Lncstr-Leb-York
Video Retargeting | US | 4.4.22,2,0,0.04,4/26/22,Hartford & New Haven
Video Retargeting | US | 4.4.22,26,0,0.21,4/26/22,Houston
Video Retargeting | US | 4.4.22,198,1,2.13,4/26/22,Indianapolis
Video Retargeting | US | 4.4.22,108,1,1.15,4/26/22,Jacksonville
Video Retargeting | US | 4.4.22,10,3,0.12,4/26/22,Kansas City
Video Retargeting | US | 4.4.22,1,0,0.01,4/26/22,Knoxville
Video Retargeting | US | 4.4.22,7,0,0.06,4/26/22,La Crosse-Eau Claire
Video Retargeting | US | 4.4.22,1,0,0.0,4/26/22,Lansing
Video Retargeting | US | 4.4.22,1,0,0.05,4/26/22,Laredo
Video Retargeting | US | 4.4.22,6,0,0.07,4/26/22,Las Vegas
Video Retargeting | US | 4.4.22,5,0,0.05,4/26/22,Little Rock-Pine Bluff
Video Retargeting | US | 4.4.22,6,0,0.04,4/26/22,Los Angeles
Video Retargeting | US | 4.4.22,3,0,0.02,4/26/22,Louisville
Video Retargeting | US | 4.4.22,30,0,0.37,4/26/22,Madison
Video Retargeting | US | 4.4.22,1,0,0.01,4/26/22,Memphis
Video Retargeting | US | 4.4.22,5,0,0.03,4/26/22,Miami-Ft. Lauderdale
Video Retargeting | US | 4.4.22,205,0,2.34,4/26/22,Milwaukee
Video Retargeting | US | 4.4.22,1032,2,11.55,4/26/22,Minneapolis-St. Paul
Video Retargeting | US | 4.4.22,2,0,0.09,4/26/22,Missoula
Video Retargeting | US | 4.4.22,2,0,0.05,4/26/22,Mobile-Pensacola (Ft Walt)
Video Retargeting | US | 4.4.22,3,0,0.06,4/26/22,Monterey-Salinas
Video Retargeting | US | 4.4.22,1,0,0.02,4/26/22,Montgomery-Selma
Video Retargeting | US | 4.4.22,1,0,0.01,4/26/22,Myrtle Beach-Florence
Video Retargeting | US | 4.4.22,30,0,0.34,4/26/22,Nashville
Video Retargeting | US | 4.4.22,81,1,0.98,4/26/22,New York
Video Retargeting | US | 4.4.22,3,0,0.04,4/26/22,Oklahoma City
Video Retargeting | US | 4.4.22,57,0,0.67,4/26/22,Orlando-Daytona Bch-Melbrn
Video Retargeting | US | 4.4.22,31,0,0.22,4/26/22,Philadelphia
Video Retargeting | US | 4.4.22,11,0,0.17,4/26/22,Phoenix (Prescott)
Video Retargeting | US | 4.4.22,31,0,0.34,4/26/22,Pittsburgh
Video Retargeting | US | 4.4.22,2,0,0.02,4/26/22,"Portland, OR"
